field,leaf,mite_per,mine_per,original_area,area_after_herb,area_consumed,per_area_consumed,leaf_mass,SLA,tot_per_herb,tot_area_consumed,mass_consumed
18,11,15,0,6.417,5.948,0.469,7.309,0.0612,97.19,22.309,1.43156853,0.014729656
18,12,0,0,6.971,6.945,0.026,0.373,0.0748,92.848,0.373,0.02600183,2.80E-04
18,13,0,0,7.12,5.395,1.725,24.228,0.0493,109.432,24.228,1.7250336,0.015763514
18,14,0,0,5.533,5.533,0,0,0.0508,108.917,0,0,0
18,15,4,0,6.71,6.41,0.3,4.471,0.0488,131.352,8.471,0.5684041,0.00432732
18,16,0,0,4.732,4.601,0.131,2.768,0.0434,106.014,2.768,0.13098176,0.001235516
18,17,0,0,6.903,6.892,0.011,0.159,0.0705,97.759,0.159,0.01097577,1.12E-04
18,18,0,0,4.009,3.949,0.06,1.497,0.0335,117.881,1.497,0.06001473,5.09E-04
18,19,0,0,4.978,4.655,0.323,6.489,0.0474,98.207,6.489,0.32302242,0.003289208
18,20,4,0,10.817,10.725,0.092,0.851,0.0868,123.56,4.851,0.52473267,0.004246787
18,21,0,0,7.211,7.211,0,0,0.0748,96.404,0,0,0
18,22,5,0,4.827,4.796,0.031,0.642,0.0414,115.845,5.642,0.27233934,0.002350886
18,23,10,0,5.271,4.851,0.42,7.968,0.0474,102.342,17.968,0.94709328,0.00925422
18,24,0,0,4.337,3.134,1.203,27.738,0.0265,118.264,27.738,1.20299706,0.010172119
18,25,3,0,8.319,8.037,0.282,3.39,0.0745,107.879,6.39,0.5315841,0.004927587
18,26,2,0,6.404,6.123,0.281,4.388,0.0524,116.851,6.388,0.40908752,0.003500929
18,27,1,0,6.613,6.613,0,0,0.0741,89.244,1,0.06613,7.41E-04
18,28,0,0,5.182,5.063,0.119,2.296,0.0583,86.844,2.296,0.11897872,0.00137003
18,29,1,0,6.129,6.129,0,0,0.059,103.881,1,0.06129,5.90E-04
18,30,0,0,7.171,7.171,0,0,0.0738,97.168,0,0,0
18,31,2,0,9.679,9.311,0.368,3.802,0.0795,117.119,5.802,0.56157558,0.004794894
18,32,0,0,4.92,4.92,0,0,0.0568,86.62,0,0,0
18,33,0,0,5.468,5.316,0.152,2.78,0.0646,82.291,2.78,0.1520104,0.001847229
18,34,5,0,6.515,6.385,0.13,1.995,0.0686,93.076,6.995,0.45572425,0.00489627
18,35,6,0,7.14,6.948,0.192,2.689,0.0706,98.414,8.689,0.6203946,0.006303952
18,36,0,0,4.981,4.647,0.334,6.705,0.0499,93.126,6.705,0.33397605,0.003586272
18,37,0,0,7.61,7.61,0,0,0.0599,127.045,0,0,0
18,38,0,0,4.976,4.682,0.294,5.908,0.0426,109.906,5.908,0.29398208,0.002674848
18,39,0,0,7.483,7.455,0.28,0.374,0.0713,104.558,0.374,0.02798642,2.68E-04
18,40,3,0,6.162,6.162,0,0,0.0537,114.749,3,0.18486,0.001611
18,41,0,0,5.629,5.629,0,0,0.0447,125.928,0,0,0
18,42,5,0,5.594,5.523,0.071,1.269,0.0436,126.674,6.269,0.35068786,0.002768421
18,43,0,0,10.177,10.177,0,0,0.0901,112.952,0,0,0
18,44,0,0,7.3,7.241,0.059,0.808,0.0778,93.072,0.808,0.058984,6.34E-04
18,45,5,0,10.618,10.618,0,0,0.0847,125.36,5,0.5309,0.004235
18,46,0,1,6.655,6.655,0,0,0.0711,93.601,1,0.06655,7.11E-04
18,47,0,0,6.309,6.309,0,0,0.0481,131.164,0,0,0
18,48,0,1,8.409,8.325,0.084,0.999,0.089,93.539,1.999,0.16809591,0.001797061
18,49,1,0,5.202,5.135,0.067,1.288,0.0616,83.36,2.288,0.11902176,0.001427798
18,50,0,0,7.379,7.127,0.252,3.415,0.0799,89.199,3.415,0.25199285,0.002825064
18,51,0,0,6.037,5.812,0.225,3.727,0.0455,127.736,3.727,0.22499899,0.001761434
18,52,0,2,5.982,5.619,0.363,6.068,0.058,96.879,8.068,0.48262776,0.004981742
18,53,1,0,10.004,10.003,0.001,0.009,0.0803,124.57,1.009,0.10094036,8.10E-04
18,54,0,0,5.623,5.623,0,0,0.0566,99.346,0,0,0
18,55,0,0,4.603,4.381,0.222,4.823,0.0415,105.566,4.823,0.22200269,0.00210297
18,56,3,0,6.191,6.178,0.013,0.21,0.0623,99.165,3.21,0.1987311,0.002004038
18,57,12,0,4.599,4.46,0.139,3.022,0.0388,114.948,15.022,0.69086178,0.006010188
18,58,4,0,9.786,9.704,0.082,0.838,0.0816,118.922,4.838,0.47344668,0.003981167
18,59,2,0,7.465,7.258,0.207,2.773,0.0676,107.367,4.773,0.35630445,0.00331857
18,60,3,0,4.848,4.658,0.19,3.91,0.0444,104.91,6.91,0.3349968,0.003193185
18,61,0,0,4.771,4.759,0.012,0.252,0.0507,93.866,0.252,0.01202292,1.28E-04
18,62,7,0,5.562,4.655,0.907,16.307,0.0359,129.666,23.307,1.29633534,0.009997516
18,63,0,0,8.553,8.461,0.092,1.076,0.0716,118.17,1.076,0.09203028,7.79E-04
18,64,2,0,5.676,5.613,0.063,1.11,0.0533,105.31,3.11,0.1765236,0.001676235
18,65,0,0,3.11,2.154,0.956,30.74,0.0223,96.592,30.74,0.956014,0.009897452
18,66,3,0,10.355,10.355,0,0,0.0791,130.91,3,0.31065,0.002373
18,67,0,0,3.231,3.112,0.119,3.683,0.0317,98.17,3.683,0.11899773,0.001212156
18,68,1,0,7.563,7.563,0,0,0.0765,98.863,1,0.07563,7.65E-04
18,69,8,0,6.597,6.429,0.168,2.547,0.0588,109.337,10.547,0.69578559,0.006363695
18,70,1,0,7.107,7.107,0,0,0.0572,124.248,1,0.07107,5.72E-04
18,71,3,0,5.138,4.902,0.236,4.593,0.0357,137.311,7.593,0.39012834,0.002841204
18,72,2,0,4.211,4.084,0.127,3.016,0.0364,112.198,5.016,0.21122376,0.001882602
18,73,6,0,4.644,4.644,0,0,0.0433,107.252,6,0.27864,0.002598
18,74,0,0,5.453,5.042,0.411,7.537,0.038,132.684,7.537,0.41099261,0.003097525
18,75,0,0,5.685,5.685,0,0,0.0546,104.121,0,0,0
18,76,4,0,4.391,4.391,0,0,0.0434,101.175,4,0.17564,0.001736
18,77,4,0,6.738,6.417,0.321,4.764,0.0618,103.835,8.764,0.59051832,0.005687086
18,78,1,0,21.635,21.635,0,0,0.1819,118.884,1,0.21635,0.001819
18,79,4,0,9.144,9.098,0.046,0.503,0.0723,125.837,4.503,0.41175432,0.00327213
18,80,0,0,11.388,11.388,0,0,0.0935,121.797,0,0,0
18,81,0,0,10.82,10.667,0.153,1.414,0.0785,135.885,1.414,0.1529948,0.001125911
18,82,0,0,8.455,8.326,0.129,1.526,0.0702,118.604,1.526,0.1290233,0.00108785
18,83,0,0,9.528,9.413,0.115,1.207,0.0902,104.357,1.207,0.11500296,0.001102015
18,84,8,0,5.649,5.499,0.15,2.655,0.0472,116.504,10.655,0.60190095,0.005166344
18,85,1,0,10.33,10.328,0.002,0.019,0.0767,134.654,1.019,0.1052627,7.82E-04
18,86,1,0,11.279,11.256,0.023,0.204,0.0909,123.828,1.204,0.13579916,0.001096672
18,87,0,0,7.025,6.039,0.986,14.036,0.0578,104.481,14.036,0.986029,0.009437403
18,88,0,0,5.05,4.786,0.264,5.228,0.0469,102.047,5.228,0.264014,0.002587183
18,89,0,0,6.188,5.82,0.368,5.947,0.0481,120.998,5.947,0.36800036,0.003041378
18,90,20,0,5.262,5.221,0.041,0.779,0.0416,125.505,20.779,1.09339098,0.008711945
18,91,3,0,8.15,8.15,0,0,0.0777,104.891,3,0.2445,0.002331
18,92,20,0,4.394,4.378,0.016,0.364,0.0353,124.023,20.364,0.89479416,0.007214763
18,93,0,0,7.572,7.467,0.105,1.387,0.0728,102.569,1.387,0.10502364,0.001023935
18,94,1,0,5.784,5.784,0,0,0.0544,106.324,1,0.05784,5.44E-04
19,1,10,0,7.346,7.346,0,0,0.0583,126.003,10,0.7346,0.00583
19,2,1,0,11.498,10.703,0.795,6.914,0.0932,114.839,7.914,0.90995172,0.007923713
19,3,6,0,10.762,9.898,0.864,8.028,0.088,112.477,14.028,1.50969336,0.013422208
19,4,2,0,13.359,13.302,0.057,0.437,0.1006,132.227,2.437,0.32555883,0.002462127
19,5,3,0,8.197,6.321,1.876,22.886,0.0514,122.977,25.886,2.12187542,0.017254295
19,6,1,0,12.811,12.467,0.344,2.685,0.0897,138.986,3.685,0.47208535,0.003396652
19,7,10,0,9.857,9.857,0,0,0.0887,111.127,10,0.9857,0.00887
19,8,4,0,9.704,9.627,0.077,0.793,0.0834,115.432,4.793,0.46511272,0.004029334
19,9,12,0,9.681,9.681,0,0,0.0759,127.549,12,1.16172,0.009108
19,10,0,0,6.11,5.779,0.331,5.417,0.0494,116.984,5.417,0.3309787,0.002829269
19,11,0,0,11.822,11.552,0.27,2.384,0.1097,105.305,2.384,0.28183648,0.002676373
19,12,5,0,9.588,9.588,0,0,0.0577,166.17,5,0.4794,0.002885
19,13,2,0,9.578,8.929,0.649,6.776,0.0962,92.817,8.776,0.84056528,0.009056152
19,14,0,0,9.28,9.231,0.049,0.528,0.0668,138.189,0.528,0.0489984,3.55E-04
19,15,4,0,7.374,7.374,0,0,0.0586,159.966,4,0.29496,0.002344
19,16,5,0,6.309,6.309,0,0,0.05,126.18,5,0.31545,0.0025
19,17,0,0,13.224,13.142,0.082,0.62,0.1244,105.643,0.62,0.0819888,7.76E-04
19,18,2,0,8.423,8.023,0.4,4.749,0.0643,124.774,6.749,0.56846827,0.004555965
19,19,4,0,16.963,16.963,0,0,0.1362,124.545,4,0.67852,0.005448
19,20,7,0,9.04,9.04,0,0,0.0747,121.017,7,0.6328,0.005229
19,21,6,0,9.73,8.559,1.171,12.035,0.058,147.569,18.035,1.7548055,0.011891426
19,22,15,0,8.115,8.115,0,0,0.0754,107.626,15,1.21725,0.01131
19,23,6,1,15.138,15.066,0.072,0.476,0.1289,116.881,7.476,1.13171688,0.009682617
19,24,1,0,6.625,6.625,0,0,0.0598,110.786,1,0.06625,5.98E-04
19,25,5,0,4.942,4.587,0.355,7.183,0.0431,106.427,12.183,0.60208386,0.005657252
19,26,2,0,12.783,12.783,0,0,0.1307,97.804,2,0.25566,0.002614
19,27,3,0,10.908,8.555,2.353,21.571,0.0688,124.346,24.571,2.68020468,0.021554422
19,28,7,0,5.636,5.416,0.22,3.903,0.0555,97.586,10.903,0.61449308,0.006296966
19,29,1,0,6.96,6.466,0.494,7.098,0.0621,104.122,8.098,0.5636208,0.005413061
19,30,2,0,7.069,7.069,0,0,0.0636,111.148,2,0.14138,0.001272
19,31,0,0,2.765,2.208,0.557,20.145,0.0206,107.184,20.145,0.55700925,0.005196735
19,32,2,0,13.928,13.688,0.24,1.723,0.0968,141.405,3.723,0.51853944,0.003667053
19,33,2,0,13.577,13.577,0,0,0.15,90.513,2,0.27154,0.003
19,34,0,0,17.75,17.75,0,0,0.1371,129.468,0,0,0
19,35,3,0,17.27,14.898,2.372,13.735,0.1129,132.764,16.735,2.8901345,0.021902013
19,36,2,0,13.626,13.626,0,0,0.1383,98.525,2,0.27252,0.002766
19,37,1,0,10.511,10.341,0.17,1.617,0.1061,97.465,2.617,0.27507287,0.002822283
19,38,1,0,10.025,9.442,0.583,5.815,0.1103,85.603,6.815,0.68320375,0.007981082
19,39,0,0,11.52,11.38,0.14,1.215,0.0975,116.718,1.215,0.139968,0.001199199
19,40,10,0,7.22,7.22,0,0,0.0713,101.262,10,0.722,0.00713
19,41,0,0,6.264,3.906,2.358,37.644,0.0396,98.636,37.644,2.35802016,0.023906195
19,42,0,0,8.558,7.961,0.597,6.976,0.0628,126.768,6.976,0.59700608,0.004709456
19,43,4,4,3.871,3.013,0.858,22.165,0.0361,83.463,30.165,1.16768715,0.013990543
19,44,2,25,9.411,9.36,0.051,0.542,0.0494,189.474,27.542,2.59197762,0.013679882
19,45,0,0,11.464,11.464,0,0,0.0685,167.358,0,0,0
19,46,2,0,10.677,8.024,2.653,24.848,0.0905,88.663,26.848,2.86656096,0.032330978
19,47,17,3,12.303,9.65,2.653,21.564,0.0741,130.229,41.564,5.11361892,0.039266234
19,48,1,0,11.533,11.533,0,0,0.1028,112.189,1,0.11533,0.001028
19,49,2,3,11.672,11.672,0,0,0.0803,145.355,5,0.5836,0.004015
19,50,0,5,14.879,14.722,0.157,1.055,0.1465,100.491,6.055,0.90092345,0.008965174
19,51,3,0,11.45,11.45,0,0,0.0889,128.796,3,0.3435,0.002667
19,52,0,0,12.768,12.768,0,0,0.0966,132.174,0,0,0
19,53,3,0,8.272,8.272,0,0,0.0776,106.598,3,0.24816,0.002328
19,54,0,0,15.27,15.27,0,0,0.0878,173.918,0,0,0
19,55,4,0,14.281,14.024,0.257,1.8,0.0935,149.989,5.8,0.828298,0.00552238
19,56,6,0,7.388,7.206,0.182,2.463,0.059,122.136,8.463,0.62524644,0.005119281
19,57,0,0,8.562,8.43,0.132,1.542,0.0499,168.938,1.542,0.13202604,7.82E-04
19,58,9,0,16.926,16.11,0.816,4.821,0.1215,132.593,13.821,2.33934246,0.017643086
19,59,2,0,15.04,14.991,0.049,0.326,0.1078,139.063,2.326,0.3498304,0.002515624
19,60,0,0,20.214,18.482,1.732,8.568,0.1112,166.205,8.568,1.73193552,0.010420476
19,61,1,8,6.364,5.918,0.446,7.008,0.0497,119.074,16.008,1.01874912,0.008555565
19,62,3,0,11.756,11.652,0.104,0.885,0.0909,128.185,3.885,0.4567206,0.003562985
19,63,1,0,8.921,8.921,0,0,0.0729,122.373,1,0.08921,7.29E-04
19,64,6,0,8.926,8.885,0.041,0.459,0.0556,159.802,6.459,0.57653034,0.003607776
19,65,12,0,8.198,8.131,0.067,0.817,0.0636,127.846,12.817,1.05073766,0.008218782
19,66,0,0,9.13,9.092,0.038,0.416,0.0616,147.597,0.416,0.0379808,2.57E-04
19,67,0,0,8.613,8.613,0,0,0.0635,135.638,0,0,0
19,68,0,0,10.925,10.925,0,0,0.0711,153.657,0,0,0
19,69,1,0,11.439,11.439,0,0,0.0872,131.181,1,0.11439,8.72E-04
19,70,3,0,12.677,12.236,0.441,3.479,0.0871,140.482,6.479,0.82134283,0.005846597
19,71,1,4,12.411,12.411,0,0,0.1304,95.176,5,0.62055,0.00652
19,72,0,0,11.329,11.249,0.08,0.706,0.1247,90.209,0.706,0.07998274,8.87E-04
19,73,7,0,14.211,13.464,0.747,5.256,0.1096,122.847,12.256,1.74170016,0.014177833
19,74,10,0,7.483,7.483,0,0,0.0608,123.076,10,0.7483,0.00608
19,75,0,0,6.422,6.422,0,0,0.0433,148.314,0,0,0
19,76,2,0,13.398,12.88,0.518,3.866,0.1268,101.577,5.866,0.78592668,0.007737228
19,77,0,0,17.211,16.827,0.384,2.231,0.1421,118.417,2.231,0.38397741,0.003242598
19,78,0,0,15.145,13.256,1.889,12.473,0.0914,145.033,12.473,1.88903585,0.013024885
19,79,1,0,12.294,11.704,0.59,4.799,0.086,136.093,5.799,0.71292906,0.005238542
19,80,6,0,13.397,13.328,0.069,0.515,0.093,143.312,6.515,0.87281455,0.006090318
19,81,4,0,10.93,10.93,0,0,0.1033,105.808,4,0.4372,0.004132
19,82,2,0,10.939,10.514,0.425,3.885,0.079,133.087,5.885,0.64376015,0.004837079
19,83,2,0,9.82,9.82,0,0,0.0888,110.586,2,0.1964,0.001776
19,84,1,0,9.077,9.077,0,0,0.0566,160.371,1,0.09077,5.66E-04
19,85,0,20,7.773,7.773,0,0,0.0808,96.2,20,1.5546,0.01616
19,86,1,0,8.919,8.698,0.221,2.478,0.0787,110.521,3.478,0.31020282,0.002806733
19,87,0,0,3.589,2.221,1.368,38.116,0.0234,94.915,38.116,1.36798324,0.014412791
19,88,1,0,16.787,16.751,0.036,0.214,0.0951,176.141,1.214,0.20379418,0.001156995
19,89,12,0,9.934,8.708,1.226,12.341,0.0644,135.217,24.341,2.41803494,0.017882574
19,90,1,0,13.422,12.613,0.809,6.027,0.0937,134.61,7.027,0.94316394,0.007006617
19,91,2,0,12.5,8.171,4.329,34.632,0.0671,121.773,36.632,4.579,0.037602607
19,92,0,0,3.504,3.504,0,0,0.0365,96,0,0,0
19,93,3,0,5.386,5.386,0,0,0.0449,119.955,3,0.16158,0.001347
19,94,7,0,12.987,12.799,0.188,1.448,0.1083,118.181,8.448,1.09714176,0.009283573
19,95,2,0,15.512,15.439,0.073,0.471,0.1329,138.743,2.471,0.38330152,0.003299486
19,96,5,0,19.122,17.327,1.795,9.387,0.2033,85.229,14.387,2.75108214,0.032278813
19,97,0,17,12.562,12.562,0,0,0.0998,125.872,17,2.13554,0.016966
20,1,0,12,5.123,4.912,0.211,4.119,0.0515,95.37864078,16.119,0.82577637,0.008657875
20,2,0,15,5.263,5.222,0.041,0.779,0.0557,93.75224417,15.779,0.83044877,0.008857908
20,3,0,0,6.356,5.859,0.497,7.819,0.0487,120.3080082,7.819,0.49697564,0.004130861
20,4,0,0,6.233,5.483,0.75,12.033,0.0445,123.2134831,12.033,0.75001689,0.006087133
20,5,0,0,4.871,4.614,0.257,5.276,0.0544,84.81617647,5.276,0.25699396,0.003030011
20,6,0,0,5.597,5.597,0,0,0.0488,114.692623,0,0,0
20,7,3,0,4.104,4.017,0.087,2.12,0.0298,134.7986577,5.12,0.2101248,0.001558805
20,8,0,8,5.716,5.56,0.156,2.729,0.0606,91.74917492,10.729,0.61326964,0.006684198
20,9,7,0,6.706,6.59,0.116,1.73,0.0507,129.9802761,8.73,0.5854338,0.00450402
20,10,8,0,6.349,6.349,0,0,0.0475,133.6631579,8,0.50792,0.0038
20,11,0,0,6.731,6.659,0.072,1.07,0.0492,135.3455285,1.07,0.0720217,5.32E-04
20,12,0,0,4.48,4.282,0.198,4.42,0.0371,115.4177898,4.42,0.198016,0.001715645
20,13,0,0,9.788,9.788,0,0,0.0964,101.5352697,0,0,0
20,14,0,0,6.268,6.268,0,0,0.0652,96.13496933,0,0,0
20,15,0,0,5.509,5.224,0.285,5.173,0.0471,110.9129512,5.173,0.28498057,0.002569408
20,16,15,0,2.505,1.281,1.224,48.862,0.0111,115.4054054,63.862,1.5997431,0.013861943
20,17,5,0,8.24,4.269,3.971,48.192,0.0259,164.8262548,53.192,4.3830208,0.026591764
20,18,3,0,5.965,5.965,0,0,0.049,121.7346939,3,0.17895,0.00147
20,19,0,5,6.225,5.699,0.526,8.45,0.0584,97.58561644,13.45,0.8372625,0.008579774
20,20,0,0,4.199,4.069,0.13,3.096,0.0411,99.00243309,3.096,0.13000104,0.00131311
20,21,0,0,4.832,4.504,0.328,6.788,0.0464,97.06896552,6.788,0.32799616,0.003379001
20,22,0,0,4.106,4.106,0,0,0.0393,104.4783715,0,0,0
20,23,0,0,2.829,2.829,0,0,0.0273,103.6263736,0,0,0
20,24,5,0,5.15,5.121,0.029,0.563,0.0313,163.6102236,5.563,0.2864945,0.001751079
20,25,0,0,6.517,6.393,0.124,1.903,0.0531,120.3954802,1.903,0.12401851,0.001030093
20,26,0,0,7.255,5.18,2.075,28.601,0.0422,122.7488152,28.601,2.07500255,0.016904461
20,27,0,0,5.288,5.166,0.122,2.307,0.0438,117.9452055,2.307,0.12199416,0.001034329
20,28,3,0,7.749,7.667,0.082,0.1058,0.0826,92.82082324,3.1058,0.240668442,0.002592828
20,29,0,0,8.016,7.709,0.307,3.83,0.0569,135.483304,3.83,0.3070128,0.002266056
20,30,0,0,6.306,5.174,1.132,17.951,0.0439,117.8587699,17.951,1.13199006,0.009604632
20,31,1,0,9.266,9.266,0,0,0.1008,91.92460317,1,0.09266,0.001008
20,32,2,0,9.394,9.257,0.137,1.458,0.0649,142.6348228,3.458,0.32484452,0.002277456
20,33,6,0,4.275,4.275,0,0,0.0443,96.50112867,6,0.2565,0.002658
20,34,2,0,4.308,4.216,0.092,2.135,0.0371,113.638814,4.135,0.1781358,0.001567561
20,35,0,0,6.891,6.891,0,0,0.0499,138.0961924,0,0,0
20,36,0,0,4.932,4.932,0,0,0.0572,86.22377622,0,0,0
20,37,0,1,7.12,6.986,0.134,1.882,0.0692,100.9537572,2.882,0.2051984,0.002032598
20,38,0,1,3.305,3.142,0.163,4.932,0.0337,93.23442136,5.932,0.1960526,0.002102792
20,39,7,0,3.516,3.516,0,0,0.0392,89.69387755,7,0.24612,0.002744
20,40,0,0,5.952,5.785,0.167,2.806,0.0477,121.278826,2.806,0.16701312,0.0013771
20,41,0,0,6.113,6.113,0,0,0.0516,118.4689922,0,0,0
20,42,0,0,6.088,5.982,0.106,1.741,0.0509,117.524558,1.741,0.10599208,9.02E-04
20,43,0,0,7.937,7.499,0.438,5.518,0.092,81.51086957,5.518,0.43796366,0.005373071
20,44,0,0,5.533,5.388,0.145,2.621,0.0462,116.6233766,2.621,0.14501993,0.001243489
20,45,0,0,8.802,8.757,0.045,0.511,0.092,95.18478261,0.511,0.04497822,4.73E-04
20,46,3,0,4.95,4.774,0.176,3.556,0.0518,92.16216216,6.556,0.324522,0.003521206
20,47,0,0,6.915,6.413,0.502,7.26,0.0785,81.69426752,7.26,0.502029,0.006145217
20,48,0,0,15.35,15.318,0.032,0.208,0.1446,105.93361,0.208,0.031928,3.01E-04
20,49,0,4,6.518,6.327,0.191,2.93,0.0611,103.5515548,6.93,0.4516974,0.004362053
20,50,0,0,4.32,4.32,0,0,0.0263,164.2585551,0,0,0
20,51,10,0,8.07,8.07,0,0,0.0584,138.1849315,10,0.807,0.00584
20,52,1,0,5.279,5.26,0.019,0.36,0.0444,118.4684685,1.36,0.0717944,6.06E-04
20,53,0,0,6.198,6.095,0.103,1.662,0.0486,125.4115226,1.662,0.10301076,8.21E-04
20,54,0,0,6.98,6.98,0,0,0.0546,127.8388278,0,0,0
20,55,0,0,6.242,5.905,0.337,5.399,0.0493,119.7768763,5.399,0.33700558,0.002813611
20,56,0,0,8.322,8.181,0.141,1.694,0.0689,118.7373004,1.694,0.14097468,0.001187282
20,57,0,0,3.888,3.838,0.05,1.286,0.0366,104.863388,1.286,0.04999968,4.77E-04
20,58,0,0,5.591,5.591,0,0,0.048,116.4791667,0,0,0
20,59,6,0,4.17,3.576,0.594,14.245,0.0318,112.4528302,20.245,0.8442165,0.007507294
20,60,2,0,10.453,9.689,0.764,7.309,0.0915,105.8907104,9.309,0.97306977,0.009189378
20,61,0,0,5.502,5.233,0.269,4.889,0.0595,87.94957983,4.889,0.26899278,0.003058489
20,62,0,0,4.101,4.002,0.099,2.414,0.0409,97.84841076,2.414,0.09899814,0.00101175
20,63,4,0,6.449,6.435,0.014,0.217,0.0449,143.3184855,4.217,0.27195433,0.001897552
20,64,0,0,5.12,5.064,0.056,1.094,0.0429,118.041958,1.094,0.0560128,4.75E-04
20,65,0,0,4.421,4.309,0.112,2.533,0.0334,129.011976,2.533,0.11198393,8.68E-04
20,66,10,0,3.685,3.685,0,0,0.0273,134.981685,10,0.3685,0.00273
20,67,0,0,6.226,6.03,0.196,3.148,0.0719,83.86648122,3.148,0.19599448,0.002336982
20,68,0,0,5.389,5.081,0.308,5.715,0.0579,87.75474957,5.715,0.30798135,0.003509569
20,69,8,0,2.99,2.808,0.182,6.087,0.0213,131.8309859,14.087,0.4212013,0.00319501
20,70,10,0,5.455,5.342,0.113,2.071,0.0629,84.92845787,12.071,0.65847305,0.007753267
20,71,0,0,5.349,5.299,0.05,0.935,0.0462,114.6969697,0.935,0.05001315,4.36E-04
20,72,0,10,4.877,4.025,0.852,17.47,0.043,93.60465116,27.47,1.3397119,0.01431245
20,73,5,0,6.219,6.219,0,0,0.051,121.9411765,5,0.31095,0.00255
20,74,0,0,4.466,3.704,0.762,17.062,0.0326,113.6196319,17.062,0.76198892,0.00670649
20,75,0,0,5.93,5.853,0.077,1.298,0.0541,108.1885397,1.298,0.0769714,7.11E-04
20,76,0,12,3.554,3.335,0.219,6.162,0.0355,93.94366197,18.162,0.64547748,0.0068709
20,77,2,0,5.412,5.252,0.16,2.956,0.0358,146.7039106,4.956,0.26821872,0.0018283
20,78,0,0,9.962,9.817,0.145,1.456,0.1014,96.81459566,1.456,0.14504672,0.001498191
20,79,3,0,6.061,6.054,0.007,0.115,0.0477,126.918239,3.115,0.18880015,0.001487573
20,80,0,0,6.587,6.447,0.14,2.125,0.0795,81.09433962,2.125,0.13997375,0.001726061
20,81,3,0,6.283,6.158,0.125,1.989,0.0538,114.4609665,4.989,0.31345887,0.002738566
20,82,2,0,6.785,6.779,0.006,0.088,0.0509,133.1827112,2.088,0.1416708,0.001063733
20,83,0,0,4.562,4.52,0.042,0.921,0.0408,110.7843137,0.921,0.04201602,3.79E-04
20,84,0,0,6.147,6.025,0.122,1.985,0.0491,122.7087576,1.985,0.12201795,9.94E-04
20,85,3,0,9.377,9.078,0.299,3.189,0.0938,96.7803838,6.189,0.58034253,0.005996489
20,86,0,0,4.698,4.201,0.497,10.579,0.0361,116.3711911,10.579,0.49700142,0.004270829
20,87,0,0,4.327,3.779,0.548,12.665,0.0412,91.72330097,12.665,0.54801455,0.005974649
20,88,0,0,5.563,5.081,0.482,8.664,0.0434,117.0737327,8.664,0.48197832,0.004116878
20,89,13,0,3.106,3.1,0.006,0.193,0.0237,130.8016878,13.193,0.40977458,0.003132793
20,90,0,0,10.244,8.767,1.477,14.418,0.0823,106.5249089,14.418,1.47697992,0.013865113
20,91,0,0,4.358,4.237,0.121,2.777,0.0458,92.51091703,2.777,0.12102166,0.001308188
20,92,0,0,7.908,5.746,2.162,27.339,0.0641,89.64118565,27.339,2.16196812,0.024118022
20,93,0,0,6.022,5.983,0.039,0.648,0.0441,135.6689342,0.648,0.03902256,2.88E-04
20,94,10,0,5.901,4.162,1.739,29.47,0.0275,151.3454545,39.47,2.3291247,0.015389459
20,95,0,0,7.681,6.499,1.182,15.389,0.0503,129.2047714,15.389,1.18202909,0.009148494
20,96,0,0,8.312,8.284,0.028,0.337,0.0617,134.2625608,0.337,0.02801144,2.09E-04
20,97,4,0,4.227,3.888,0.339,8.02,0.0398,97.68844221,12.02,0.5080854,0.00520108
20,98,0,0,4.845,4.27,0.575,11.868,0.0453,94.26048565,11.868,0.5750046,0.006100166
20,99,0,0,7.7,7.625,0.075,0.974,0.0561,135.9180036,0.974,0.074998,5.52E-04
20,100,0,0,4.287,4.121,0.166,3.872,0.0394,104.5939086,3.872,0.16599264,0.00158702
20,101,0,0,5.861,5.85,0.011,0.188,0.0456,128.2894737,0.188,0.01101868,8.59E-05
20,102,0,0,3.886,3.713,0.173,4.452,0.0289,128.4775087,4.452,0.17300472,0.001346576
20,103,0,0,7.213,6.439,0.774,10.731,0.0521,123.5892514,10.731,0.77402703,0.006262899
20,104,2,0,7.614,7.439,0.175,2.298,0.0835,89.08982036,4.298,0.32724972,0.003673256
20,105,0,0,7.039,5.053,1.986,28.214,0.0436,115.8944954,28.214,1.98598346,0.017136133
20,106,0,0,10.119,5.32,4.799,47.426,0.0504,105.5555556,47.426,4.79903694,0.04546456
20,107,0,0,4.408,4.063,0.345,7.827,0.0331,122.7492447,7.827,0.34501416,0.002810723
20,108,2,0,4.32,3.564,0.756,17.5,0.0282,126.3829787,19.5,0.8424,0.006665455
20,109,0,0,3.813,3.813,0,0,0.0211,180.7109005,0,0,0
20,110,0,0,4.268,3.15,1.118,26.195,0.0307,102.6058632,26.195,1.1180026,0.010896089
20,111,0,0,2.654,2.654,0,0,0.021,126.3809524,0,0,0
20,112,0,0,4.708,4.625,0.083,1.763,0.0471,98.19532909,1.763,0.08300204,8.45E-04
20,113,0,0,5.109,5.018,0.091,1.781,0.0422,118.9099526,1.781,0.09099129,7.65E-04
21,1,0,0,12.207,11.048,1.159,9.495,0.099,111.5959596,9.495,1.15905465,0.01038617
21,2,0,0,7.203,6.897,0.306,4.248,0.0834,82.69784173,4.248,0.30598344,0.003700017
